week_start,week_of_year,category,district,season_factor,demand_kg,is_demo_sample
2025-12-01,49,Grains & Pulses,Coimbatore,0.89,2436.2,True
2025-12-01,49,Grains & Pulses,Madurai,0.89,1950.9,True
2025-12-01,49,Grains & Pulses,Chennai,0.89,2731.9,True
2025-12-01,49,Grains & Pulses,Erode,0.89,1911.3,True
2025-12-01,49,Grains & Pulses,Thanjavur,0.89,2183.0,True
2025-12-01,49,Spices & Herbs,Coimbatore,0.89,478.5,True
2025-12-01,49,Spices & Herbs,Madurai,0.89,433.7,True
2025-12-01,49,Spices & Herbs,Chennai,0.89,522.5,True
2025-12-01,49,Spices & Herbs,Erode,0.89,450.4,True
2025-12-01,49,Spices & Herbs,Thanjavur,0.89,442.0,True
2025-12-01,49,Nuts & Oilseeds,Coimbatore,0.89,733.4,True
2025-12-01,49,Nuts & Oilseeds,Madurai,0.89,646.2,True
2025-12-01,49,Nuts & Oilseeds,Chennai,0.89,876.2,True
2025-12-01,49,Nuts & Oilseeds,Erode,0.89,536.8,True
2025-12-01,49,Nuts & Oilseeds,Thanjavur,0.89,765.1,True
2025-12-08,50,Vegetables,Coimbatore,0.93,1385.4,True
2025-12-08,50,Vegetables,Madurai,0.93,1440.2,True
2025-12-08,50,Vegetables,Chennai,0.93,1736.3,True
2025-12-08,50,Vegetables,Erode,0.93,1286.6,True
2025-12-08,50,Vegetables,Thanjavur,0.93,1407.2,True
2025-12-08,50,Fruits,Coimbatore,0.93,933.3,True
2025-12-08,50,Fruits,Madurai,0.93,949.7,True
2025-12-08,50,Fruits,Chennai,0.93,1133.5,True
2025-12-08,50,Fruits,Erode,0.93,942.7,True
2025-12-08,50,Fruits,Thanjavur,0.93,1138.8,True
2025-12-08,50,Grains & Pulses,Coimbatore,0.93,2260.1,True
2025-12-08,50,Grains & Pulses,Madurai,0.93,2114.5,True
2025-12-08,50,Grains & Pulses,Chennai,0.93,3193.8,True
2025-12-08,50,Grains & Pulses,Erode,0.93,2282.8,True
2025-12-08,50,Grains & Pulses,Thanjavur,0.93,2142.7,True
2025-12-08,50,Spices & Herbs,Coimbatore,0.93,502.0,True
2025-12-08,50,Spices & Herbs,Madurai,0.93,449.7,True
2025-12-08,50,Spices & Herbs,Chennai,0.93,509.6,True
2025-12-08,50,Spices & Herbs,Erode,0.93,420.7,True
2025-12-08,50,Spices & Herbs,Thanjavur,0.93,551.7,True
2025-12-08,50,Nuts & Oilseeds,Coimbatore,0.93,703.3,True
2025-12-08,50,Nuts & Oilseeds,Madurai,0.93,650.0,True
2025-12-08,50,Nuts & Oilseeds,Chennai,0.93,942.7,True
2025-12-08,50,Nuts & Oilseeds,Erode,0.93,599.9,True
2025-12-08,50,Nuts & Oilseeds,Thanjavur,0.93,713.3,True
2025-12-15,51,Vegetables,Coimbatore,0.96,1413.6,True
2025-12-15,51,Vegetables,Madurai,0.96,1349.5,True
2025-12-15,51,Vegetables,Chennai,0.96,1626.8,True
2025-12-15,51,Vegetables,Erode,0.96,1495.7,True
2025-12-15,51,Vegetables,Thanjavur,0.96,1672.8,True
2025-12-15,51,Fruits,Coimbatore,0.96,1216.6,True
2025-12-15,51,Fruits,Madurai,0.96,864.0,True
2025-12-15,51,Fruits,Chennai,0.96,1291.5,True
2025-12-15,51,Fruits,Erode,0.96,836.7,True
2025-12-15,51,Fruits,Thanjavur,0.96,1066.6,True
2025-12-15,51,Grains & Pulses,Coimbatore,0.96,2523.2,True
2025-12-15,51,Grains & Pulses,Madurai,0.96,2452.8,True
2025-12-15,51,Grains & Pulses,Chennai,0.96,3344.6,True
2025-12-15,51,Grains & Pulses,Erode,0.96,2316.0,True
2025-12-15,51,Grains & Pulses,Thanjavur,0.96,2291.9,True
2025-12-15,51,Spices & Herbs,Coimbatore,0.96,510.0,True
2025-12-15,51,Spices & Herbs,Madurai,0.96,439.4,True
2025-12-15,51,Spices & Herbs,Chennai,0.96,643.8,True
2025-12-15,51,Spices & Herbs,Erode,0.96,456.9,True
2025-12-15,51,Spices & Herbs,Thanjavur,0.96,568.2,True
2025-12-15,51,Nuts & Oilseeds,Coimbatore,0.96,747.2,True
2025-12-15,51,Nuts & Oilseeds,Madurai,0.96,774.4,True
2025-12-15,51,Nuts & Oilseeds,Chennai,0.96,817.0,True
2025-12-15,51,Nuts & Oilseeds,Erode,0.96,572.6,True
2025-12-15,51,Nuts & Oilseeds,Thanjavur,0.96,795.1,True
2025-12-22,52,Vegetables,Coimbatore,1.0,1717.3,True
2025-12-22,52,Vegetables,Madurai,1.0,1455.1,True
2025-12-22,52,Vegetables,Chennai,1.0,1756.9,True
2025-12-22,52,Vegetables,Erode,1.0,1209.8,True
2025-12-22,52,Vegetables,Thanjavur,1.0,1505.7,True
2025-12-22,52,Fruits,Coimbatore,1.0,1041.8,True
2025-12-22,52,Fruits,Madurai,1.0,1078.2,True
2025-12-22,52,Fruits,Chennai,1.0,1245.4,True
2025-12-22,52,Fruits,Erode,1.0,845.5,True
2025-12-22,52,Fruits,Thanjavur,1.0,1193.7,True
2025-12-22,52,Grains & Pulses,Coimbatore,1.0,2318.2,True
2025-12-22,52,Grains & Pulses,Madurai,1.0,2383.4,True
2025-12-22,52,Grains & Pulses,Chennai,1.0,2784.0,True
2025-12-22,52,Grains & Pulses,Erode,1.0,2120.9,True
2025-12-22,52,Grains & Pulses,Thanjavur,1.0,2151.4,True
2025-12-22,52,Spices & Herbs,Coimbatore,1.0,556.5,True
2025-12-22,52,Spices & Herbs,Madurai,1.0,554.5,True
2025-12-22,52,Spices & Herbs,Chennai,1.0,676.3,True
2025-12-22,52,Spices & Herbs,Erode,1.0,504.5,True
2025-12-22,52,Spices & Herbs,Thanjavur,1.0,580.7,True
2025-12-22,52,Nuts & Oilseeds,Coimbatore,1.0,881.9,True
2025-12-22,52,Nuts & Oilseeds,Madurai,1.0,747.1,True
2025-12-22,52,Nuts & Oilseeds,Chennai,1.0,971.5,True
2025-12-22,52,Nuts & Oilseeds,Erode,1.0,584.1,True
2025-12-22,52,Nuts & Oilseeds,Thanjavur,1.0,746.1,True
